15947	Rwanda@	1976-09-16
15948	Tanzania@	1976-09-16
15949	America@	1976-09-16
15950	San Marino@	1976-09-16
15951	United Kingdom@	1976-09-16
15952	Somalia@	1976-09-16
15953	German@	1976-09-16
15954	Portugal@United Kingdom@	1976-09-16
15955	America@	1976-09-16
15956	Hungary@	1976-09-16
15957	France@	1976-09-16
15958	America@	1976-09-16
15959	America@	1976-09-16
15960	United Kingdom@	1976-09-16
15961		1976-09-16
15962	Israel@United Kingdom@	1976-09-16
15963	America@	1976-09-16
15964		1976-09-16
15965	America@	1976-09-16
15966	United Kingdom@	1976-09-02
15967	France@	1976-09-02
15968	America@	1976-09-02
15969	America@	1976-09-02
15970	America@	1976-08-26
15971	America@	1976-08-26
15972		1976-08-26
15973	America@	1976-08-26
15974	Denmark@Denmark@Denmark@America@	1976-08-26
15975	United Kingdom@	1976-08-26
15976	America@	1976-08-12
15977	Somalia@	1976-08-12
15978	America@	1976-08-12
15979	America@	1976-08-12
15980		1976-08-05
15981	United Kingdom@	1976-08-05
15982	Kenya@	1976-08-05
15983	America@	1976-08-05
15984	United Kingdom@	1976-08-05
15985	United Kingdom@	1976-08-05
15986	United Kingdom@	1976-08-05
15987	America@America@	1976-08-05
15988	America@	1976-08-05
15989	Israel@	1976-08-05
15990	Canada@	1976-08-05
15991	United Kingdom@	1976-08-05
15992	Tanzania@	1976-08-05
15993	South Africa@	1976-08-05
15994	Japan@	1976-08-05
15995	France@	1976-08-05
15996	America@	1976-08-05
15997	America@	1976-08-05
15998	Sweden@	1976-08-05
15999	Denmark@	1976-08-05
16000	United Kingdom@	1976-08-05
16001	America@	1976-08-05
16002	Sweden@Sweden@	1976-08-05
16003		1976-08-05
16004	France@	1976-08-05
16005	Japan@	1976-08-05
16006	America@	1976-08-05
16007	India@	1976-08-05
16008	Sweden@	1976-08-05
16009	France@	1976-08-05
16010	America@	1976-08-05
16011		1976-08-05
16012	United Kingdom@	1976-08-05
16013	America@	1976-07-29
16014		1976-07-29
16015		1976-07-29
16016		1976-07-29
16017	Canada@	1976-07-29
16018	France@	1976-07-29
16019	France@	1976-07-29
16020	Canada@	1976-07-29
16021	South Africa@	1976-07-29
16022	United Kingdom@	1976-07-29
16023	Hungary@	1976-07-29
16024	United Kingdom@	1976-07-29
16025	United Kingdom@	1976-07-29
16026	Australia@	1976-07-29
16027	America@	1976-07-29
16028		1976-07-29
16029	Scotland@	1976-07-29
16030	America@	1976-07-29
16031	Australia@	1976-07-29
16032	United Kingdom@	1976-07-29
16033	Hungary@	1976-07-29
16034	America@	1976-07-29
16035	India@	1976-07-29
16036	America@	1976-07-29
16037	United Kingdom@	1976-07-29
16038	United Kingdom@	1976-07-29
16039	America@America@	1976-07-29
16040	United Kingdom@United Kingdom@	1976-07-29
16041	United Kingdom@	1976-07-29
16042	Sweden@America@United Kingdom@	1976-07-29
16043	France@	1976-07-29
16044	Canada@	1976-07-29
16045		1976-07-29
16046	America@	1976-07-29
16047	America@	1976-07-29
16048	America@	1976-07-29
16049	Holland@	1976-07-29
16050	America@	1976-07-29
16051	America@	1976-07-22
16052	France@	1976-07-22
16053	United Kingdom@France@	1976-07-22
16054	America@	1976-07-08
16055	America@	1976-07-08
16056	America@	1976-07-08
16057	America@	1976-07-08
16058	America@	1976-07-08
16059	United Kingdom@	1976-07-08
16060	America@	1976-07-08
16061	United Kingdom@	1976-07-08
16062	America@	1976-07-08
16063	United Kingdom@	1976-07-08
16064	America@America@America@	1976-07-08
16065	United Kingdom@	1976-07-08
16066	United Kingdom@	1976-07-08
16067	America@	1976-07-08
16068	Hungary@	1976-07-08
16069	Sweden@	1976-07-08
16070	France@	1976-07-08
16071	United Kingdom@	1976-07-08
16072	America@	1976-07-08
16073	America@	1976-07-08
16074	America@	1976-07-08
16075	America@	1976-07-08
16076	America@	1976-07-08
16077	America@	1976-07-08
16078	America@	1976-07-01
16079	America@	1976-07-01
16080	India@	1976-07-01
16081	America@	1976-07-01
16082	America@	1976-07-01
16083	Scotland@Scotland@	1976-07-01
16084	New Zealand@	1976-07-01
16085	India@	1976-07-01
16086	United Kingdom@	1976-07-01
16087	America@	1976-07-01
16088	Australia@	1976-07-01
16089	America@	1976-07-01
16090	United Kingdom@	1976-07-01
16091	United Kingdom@	1976-07-01
16092	Chile@	1976-07-01
16093	Belgium@	1976-07-01
16094	Japan@Japan@	1976-07-01
16095	India@	1976-07-01
16096	America@	1976-07-01
16097	Israel@	1976-07-01
16098		1976-07-01
16099	America@	1976-07-01
16100	America@	1976-07-01
16101	America@	1976-07-01
16102	France@	1976-07-01
16103	America@	1976-07-01
16104	Japan@	1976-07-01
16105	America@	1976-06-24
16106	America@	1976-06-24
16107	Canada@	1976-06-24
16108	France@	1976-06-24
16109	United Kingdom@	1976-06-24
16110		1976-06-24
16111	Brasil@	1976-06-24
16112		1976-06-24
16113	America@America@Mexico@Mexico@	1976-06-24
16114	United Kingdom@	1976-06-24
16115	Japan@	1976-06-24
16116	Australia@	1976-06-24
16117		1976-06-24
16118	United Kingdom@	1976-06-24
16119	Central Africa Republic@United Kingdom@	1976-06-24
16120	America@	1976-06-24
16121	America@	1976-06-24
16122	America@German@	1976-06-24
16123	America@	1976-06-24
16124	America@	1976-06-24
16125	Brazil@Kenya@	1976-06-24
16126	America@	1976-06-24
16127	America@	1976-06-24
16128	America@	1976-06-24
16129	United Kingdom@	1976-06-24
16130		1976-06-24
16131		1976-06-24
16132	America@	1976-06-24
16133	America@	1976-06-24
16134	America@	1976-06-24
16135		1976-06-24
16136	America@	1976-06-24
16137	America@	1976-06-24
16138	America@	1976-06-24
16139	United Kingdom@	1976-06-24
16140	Japan@	1976-06-24
16141	America@	1976-06-17
16142	America@	1976-06-17
16143	Brazil@Sweden@	1976-06-17
16144	America@	1976-06-17
16145	Holland@America@	1976-06-17
16146	United Kingdom@	1976-06-17
16147	America@	1976-06-17
16148	United Kingdom@	1976-06-17
16149	Egypt@	1976-06-17
16150		1976-06-17
16151	Kenya@	1976-06-17
16152	Kenya@	1976-06-17
16153	United Kingdom@	1976-06-17
16154	America@	1976-06-17
16155	Sweden@	1976-06-17
16156	Austria@	1976-06-17
16157	America@	1976-06-17
16158	United Kingdom@	1976-06-17
16159		1976-06-17
16160	United Kingdom@	1976-06-17
16161	America@	1976-06-17
16162	America@	1976-06-17
16163	Sweden@	1976-06-17
16164	America@America@	1976-06-17
16165	France@	1976-06-17
16166	Sweden@Ecuador@	1976-06-17
16167	United Kingdom@	1976-06-17
16168	Switzerland@	1976-06-17
16169	America@	1976-06-17
16170	Brazil@America@	1976-06-17
16171	America@	1976-06-17
16172	America@	1976-06-17
16173	France@	1976-06-17
16174	Israel@	1976-06-17
16175	America@	1976-06-10
16176	Brazil@	1976-06-10
16177	America@America@America@America@America@America@	1976-06-10
16178	America@	1976-06-03
16179	United Kingdom@	1976-06-03
16180	United Kingdom@	1976-06-03
16181	America@	1976-06-03
16182	Australia@	1976-06-03
16183	India@	1976-06-03
16184	America@	1976-06-03
16185	America@	1976-06-03
16186	Sweden@	1976-06-03
16187	Japan@	1976-06-03
16188	Israel@	1976-06-03
16189	Poiand@	1976-06-03
16190	United Kingdom@	1976-06-03
16191	United Kingdom@	1976-06-03
16192	America@	1976-06-03
16193	United Kingdom@	1976-06-03
16194	America@	1976-06-03
16195	America@	1976-06-03
16196	America@	1976-06-03
16197	United Kingdom@	1976-06-03
16198	France@	1976-06-03
16199	United Kingdom@	1976-06-03
16200	Palestine@	1976-06-03
16201	America@	1976-06-03
16202	Switzerland@Switzerland@	1976-06-03
16203	United Kingdom@	1976-06-03
16204	United Kingdom@	1976-06-03
16205	Switzerland@	1976-06-03
16206	America@	1976-06-03
16207	France@	1976-06-03
16208	United Kingdom@	1976-06-03
16209	United Kingdom@	1976-06-03
16210	America@United Kingdom@United Kingdom@	1976-05-20
16211	United Kingdom@	1976-05-20
16212	America@	1976-04-22
16213		1976-04-22
16214		1976-04-22
16215	Netherlands@	1976-04-22
16216	America@	1976-04-22
16217	United Kingdom@	1976-04-22
16218		1976-04-22
16219	America@	1976-04-22
16220	America@	1976-04-22
16221	Denmark@	1976-04-22
16222	America@	1976-04-22
16223	Hungary@	1976-04-22
16224	United Kingdom@	1976-04-22
16225	America@	1976-04-22
16226		1976-04-22
16227	Switzerland@	1976-04-22
16228	Switzerland@Holland@	1976-04-22
16229	German@	1976-04-22
16230	France@	1976-04-22
16231	United Kingdom@	1976-04-22
16232	America@	1976-04-22
16233	United Kingdom@America@	1976-04-22
16234	Netherlands@	1976-04-22
16235	America@	1976-04-22
16236	Ecuador@Ecuador@	1976-04-22
16237	United Kingdom@Sweden@Ecuador@	1976-04-22
16238	America@India@	1976-04-22
16239	America@	1976-04-22
16240	America@	1976-04-22
16241		1976-04-22
16242		1976-04-22
16243	America@	1976-04-22
16244	America@	1976-04-22
16245	America@	1976-04-22
16246	America@	1976-03-11
16247	America@	1976-03-11
16248	America@	1976-03-11
16249		1976-03-11
16250	German@	1976-03-11
16251	Australia@	1976-03-11
16252	America@	1976-03-11
16253	America@	1976-03-11
16254	United Kingdom@	1976-03-11
16255	Japan@	1976-03-11
16256	Senegal@	1976-03-11
16257	United Kingdom@	1976-03-11
16258	America@	1976-03-11
16259	South Africa@	1976-03-11
16260	Hungary@	1976-03-11
16261	America@	1976-03-11
16262		1976-03-11
16263	America@	1976-03-11
16264	America@	1976-03-11
16265	Israel@	1976-03-11
16266	Ethiopia@	1976-03-11
16267	America@	1976-03-11
16268	America@	1976-03-11
16269	America@	1976-03-11
16270	United Kingdom@Scotland@	1976-03-11
16271	America@	1976-03-11
16272	America@	1976-03-11
16273	America@	1976-03-11
16274	America@	1976-03-11
16275	United Kingdom@	1976-03-11
16276	Australia@	1976-03-11
16277	Falkland Islands@	1976-03-11
16278	America@America@	1976-03-11
16279	Japan@	1976-03-11
16280	America@	1976-03-04
16281	America@	1976-03-04
16282	United Kingdom@	1976-03-04
16283	German@	1976-03-04
16284	America@	1976-03-04
16285	United Kingdom@	1976-03-04
16286	Canada@	1976-03-04
16287	France@	1976-03-04
16288	United Kingdom@	1976-03-04
16289	America@	1976-03-04
16290	Norway@	1976-03-04
16291	America@	1976-03-04
16292	United Kingdom@	1976-03-04
16293	America@	1976-03-04
16294	Italia@	1976-03-04
16295	America@	1976-03-04
16296	America@	1976-03-04
16297	America@	1976-03-04
16298	America@	1976-03-04
16299		1976-03-04
16300	Central Africa Republic@	1976-03-04
16301	Australia@	1976-03-04
16302	China@	1976-03-04
16303	America@	1976-03-04
16304	United Kingdom@	1976-03-04
16305	America@	1976-03-04
16306	Australia@	1976-03-04
16307	America@	1976-03-04
16308	America@	1976-03-04
16309		1976-03-04
16310	Israel@	1976-03-04
16311	Canada@	1976-03-04
16312	New Zealand@	1976-03-04
16313	German@	1976-02-26
16314	America@	1976-02-26
16315	Australia@	1976-02-26
16316	America@	1976-02-26
16317	United Kingdom@	1976-02-19
16318	America@	1976-02-19
16319	America@	1976-02-19
16320	America@	1976-02-19
16321	United Kingdom@	1976-02-19
16322	United Kingdom@	1976-02-19
16323	Netherlands@	1976-02-19
16324	German@	1976-02-19
16325	America@America@	1976-02-19
16326		1976-02-19
16327	Sweden@	1976-02-19
16328	America@	1976-02-19
16329	United Kingdom@	1976-02-19
16330	America@	1976-02-19
16331	Ecuador@	1976-02-19
16332	America@	1976-02-19
16333	America@	1976-02-19
16334		1976-02-19
16335	South Africa@	1976-02-19
16336		1976-02-19
16337	Australia@	1976-02-19
16338	United Kingdom@Sweden@	1976-02-19
16339	United Kingdom@	1976-02-19
16340	America@	1976-02-19
16341	America@	1976-02-19
16342	America@	1976-02-19
16343		1976-02-19
16344	Japan@	1976-02-19
16345	United Kingdom@	1976-02-19
16346	America@Australia@America@America@	1976-02-19
16347	Finland@	1976-02-19
16348	America@	1976-02-19
16349	France@	1976-02-19
16350	German@	1976-02-19
16351	America@	1976-02-19
16352	America@	1976-02-19
16353	America@	1976-02-19
16354	America@	1976-02-19
16355	United Kingdom@	1976-02-19
16356	United Kingdom@France@France@	1976-02-05
16357	America@	1976-02-05
16358	America@	1976-01-29
16359	America@	1976-01-29
16360	America@America@America@	1976-01-22
16361	America@	1976-01-22
16362	America@America@America@	1976-01-22
16363	America@	1976-01-15
16364	United Kingdom@	1976-01-15
16365	United Kingdom@	1976-01-15
16366	Scotland@China@Italy@United Kingdom@	1976-01-15
16367	German@America@America@	1976-01-01
16368	America@	1976-01-01
16369	America@	1976-01-01
16370		1976-01-01
16371	China@	1976-01-01
16372	France@	1976-01-01
16373	France@	1976-01-01
16374	America@	1976-01-01
16375	Australia@	1976-01-01
16376		1976-01-01
16377	Japan@	1976-01-01
16378	America@	1976-01-01
16379	America@	1976-01-01
16380	Australia@Australia@	1976-01-01
16381	United Kingdom@	1976-01-01
16382		1976-01-01
16383	Sweden@	1976-01-01
16384	United Kingdom@	1976-01-01
16385	United Kingdom@	1976-01-01
16386	America@	1976-01-01
16387	America@	1976-01-01
16388	Sweden@	1976-01-01
16389	German@	1976-01-01
16390	German@	1976-01-01
16391	United Kingdom@	1976-01-01
16392	Japan@	1976-01-01
16393		1976-01-01
16394	Japan@	1976-01-01
16395	Sweden@	1976-01-01
16396	America@	1975-12-18
16397	Hungary@Hungary@	1975-12-18
16398	America@	1975-12-18
16399	America@	1975-12-18
16400	Hungary@Hungary@	1975-12-18
16401	America@	1975-12-18
16402		1975-12-18
16403	Netherlands@China@	1975-12-18
16404	United Kingdom@	1975-12-18
16405	America@	1975-12-18
16406	America@	1975-12-18
16407	Ecuador@	1975-12-18
16408	America@	1975-12-18
16409	United Kingdom@	1975-12-18
16410	Sweden@	1975-12-18
16411	America@	1975-12-18
16412	America@	1975-12-18
16413	America@	1975-12-18
16414	Australia@	1975-12-18
16415	Australia@	1975-12-18
16416	United Kingdom@	1975-12-18
16417	Australia@	1975-12-18
16418	America@	1975-12-18
16419	Japan@	1975-12-18
16420		1975-12-18
16421	Greece@	1975-12-18
16422	United Kingdom@	1975-12-18
16423	America@	1975-12-18
16424	America@	1975-12-18
16425	America@	1975-12-18
16426	America@	1975-12-18
16427	United Kingdom@	1975-12-18
16428		1975-12-18
16429	Australia@	1975-12-18
16430	United Kingdom@	1975-12-18
16431	America@	1975-12-18
16432	United Kingdom@	1975-12-18
16433	America@America@America@	1975-12-18
16434		1975-12-18
16435	America@	1975-12-18
16436	Czech Republic@	1975-12-18
16437	America@	1975-12-18
16438		1975-12-18
16439	America@	1975-12-11
16440	United Kingdom@	1975-12-11
16441	India@United Kingdom@	1975-12-11
16442	America@	1975-12-04
16443	America@	1975-12-04
16444	United Kingdom@	1975-12-04
16445	America@	1975-11-27
16446	America@	1975-11-27
16447	Australia@	1975-11-27
16448	United Kingdom@	1975-11-20
16449	America@	1975-11-20
16450	America@	1975-11-13
16451	United Kingdom@	1975-11-13
16452	United Kingdom@	1975-11-13
16453	Poland@	1975-10-30
16454	America@	1975-10-30
16455	America@	1975-10-30
16456	United Kingdom@	1975-10-30
16457	United Kingdom@	1975-10-23
16458	Mexico@	1975-10-23
16459	America@	1975-10-23
16460	United Kingdom@	1975-10-23
16461	France@	1975-10-23
16462	German@	1975-10-23
16463	United Kingdom@	1975-10-23
16464	United Kingdom@	1975-10-23
16465	United Kingdom@	1975-10-23
16466	United Kingdom@	1975-10-23
16467	America@	1975-10-23
16468	America@	1975-10-23
16469	America@	1975-10-23
16470	America@America@	1975-10-23
16471	America@	1975-10-23
16472	America@	1975-10-23
16473	Canada@	1975-10-23
16474	Sweden@	1975-10-23
16475	United Kingdom@	1975-10-23
16476	United Kingdom@	1975-10-23
16477	America@	1975-10-23
16478	America@	1975-10-23
16479	Japan@	1975-10-23
16480	America@	1975-10-23
16481	America@	1975-10-23
16482	America@	1975-10-23
16483	United Kingdom@	1975-10-23
16484	Canada@	1975-10-23
16485	America@America@	1975-10-23
16486	America@	1975-10-23
16487	America@	1975-10-23
16488	America@	1975-10-23
16489	America@	1975-10-23
16490	Sweden@	1975-10-23
16491	Sweden@	1975-10-23
16492	China@China@	1975-10-23
16493	America@	1975-10-23
16494	America@	1975-10-23
16495	United Kingdom@	1975-10-23
16496	Denmark@	1975-10-23
16497	United Kingdom@	1975-10-23
16498		1975-10-23
16499		1975-10-23
16500	America@	1975-10-23
16501	United Kingdom@	1975-10-23
16502	United Kingdom@	1975-10-23
16503	United Kingdom@	1975-10-16
16504	America@America@	1975-10-09
16505		1975-10-09
16506	United Kingdom@	1975-10-02
16507	United Kingdom@	1975-10-02
16508		1975-10-02
16509	United Kingdom@	1975-09-25
16510	America@Ivory Coast@America@Germany@America@America@Moscow@	1975-09-25
16511	America@America@America@	1975-09-25
16512	America@	1975-09-25
16513	United Kingdom@	1975-09-18
16514	Israel@	1975-09-18
16515	United Kingdom@	1975-09-18
16516	America@	1975-09-18
16517	America@	1975-09-18
16518	United Kingdom@	1975-09-18
16519	America@	1975-09-18
16520	Central Africa Republic@	1975-09-18
16521	United Kingdom@	1975-09-18
16522	France@	1975-09-18
16523		1975-09-18
16524	United Kingdom@	1975-09-18
16525	United Kingdom@	1975-09-18
16526	United Kingdom@	1975-09-18
16527	America@	1975-09-18
16528		1975-09-18
16529	United Kingdom@	1975-09-18
16530	Australia@	1975-09-18
16531	United Kingdom@	1975-09-18
16532	America@	1975-09-18
16533	Australia@	1975-09-18
16534	Sweden@	1975-09-18
16535	America@	1975-09-18
16536	America@	1975-09-18
16537	America@	1975-09-18
16538	America@	1975-09-18
16539	America@	1975-09-18
16540	America@	1975-09-18
16541	United Kingdom@	1975-09-18
16542	America@	1975-09-18
16543	German@	1975-09-18
16544	America@	1975-09-18
16545	America@	1975-09-18
16546	America@	1975-09-18
16547	America@	1975-09-11
16548	United Kingdom@	1975-09-11
16549	America@	1975-09-11
16550	United Kingdom@	1975-09-04
16551	America@America@	1975-09-04
16552	United Kingdom@	1975-09-04
16553		1975-09-04
16554	United Kingdom@	1975-09-04
16555	America@America@	1975-09-04
16556	United Kingdom@	1975-09-04
16557	America@	1975-09-04
16558	United Kingdom@	1975-09-04
16559	Argentina@	1975-09-04
16560	India@	1975-09-04
16561	America@	1975-09-04
16562	United Kingdom@	1975-09-04
16563	America@	1975-09-04
16564	Hungary@	1975-09-04
16565	United Kingdom@	1975-09-04
16566	America@	1975-09-04
16567	Australia@	1975-09-04
16568	France@	1975-09-04
16569	Japan@	1975-09-04
16570	Japan@	1975-09-04
16571	America@	1975-09-04
16572		1975-09-04
16573	America@	1975-09-04
16574	America@	1975-09-04
16575	Central Africa Republic@	1975-09-04
16576	America@	1975-09-04
16577	Netherlands@	1975-09-04
16578	Australia@	1975-09-04
16579	America@	1975-09-04
16580	Israel@	1975-09-04
16581	Cape Verde@	1975-09-04
16582	America@	1975-09-04
16583	France@	1975-08-28
16584		1975-08-28
16585	America@	1975-08-21
16586	America@	1975-08-21
16587	United Kingdom@	1975-08-14
16588	America@America@	1975-08-14
16589	Switzerland@	1975-08-14
16590		1975-08-14
16591	United Kingdom@	1975-08-14
16592	Switzerland@	1975-08-14
16593		1975-08-14
16594	United Kingdom@	1975-08-14
16595	America@	1975-08-14
16596	United Kingdom@	1975-08-14
16597	Ecuador@	1975-08-14
16598		1975-08-14
16599	United Kingdom@	1975-08-14
16600	United Kingdom@	1975-08-14
16601	United Kingdom@	1975-08-14
16602	America@	1975-08-14
16603	America@	1975-08-14
16604	United Kingdom@	1975-08-14
16605	America@	1975-08-14
16606		1975-08-14
16607	United Kingdom@United Kingdom@	1975-08-14
16608	America@	1975-08-14
16609	Japan@	1975-08-14
16610	America@	1975-08-14
16611	America@	1975-08-14
16612	America@	1975-08-14
16613	America@	1975-08-14
16614		1975-08-14
16615	Ecuador@	1975-08-14
16616	Australia@	1975-08-14
16617	German@	1975-08-07
16618	America@	1975-08-07
16619	United Kingdom@	1975-08-07
16620	America@	1975-08-07
16621	America@	1975-08-07
16622	Norway@	1975-08-07
16623	America@	1975-08-07
16624	United Kingdom@	1975-08-07
16625	United Kingdom@	1975-08-07
16626	United Kingdom@	1975-08-07
16627	America@	1975-08-07
16628	America@	1975-08-07
16629	German@	1975-08-07
16630	America@	1975-08-07
16631	Czech Republic@	1975-08-07
16632		1975-08-07
16633	America@	1975-08-07
16634		1975-08-07
16635	United Kingdom@	1975-08-07
16636	America@	1975-08-07
16637	Holland@	1975-08-07
16638	Spain@	1975-08-07
16639	America@	1975-08-07
16640	America@	1975-08-07
16641	America@	1975-08-07
16642		1975-08-07
16643	Italy@	1975-08-07
16644		1975-08-07
16645	Sweden@	1975-08-07
16646		1975-07-31
16647	United Kingdom@	1975-07-31
16648	America@	1975-07-31
16649	America@	1975-07-31
16650	United Kingdom@	1975-07-31
16651	America@	1975-07-31
16652	Australia@	1975-07-31
16653	Canada@	1975-07-31
16654	Australia@	1975-07-31
16655	New Zealand@	1975-07-31
16656	United Kingdom@	1975-07-31
16657	Canada@	1975-07-31
16658	United Kingdom@	1975-07-31
16659	Mongolia@	1975-07-31
16660		1975-07-31
16661	America@	1975-07-31
16662	Australia@	1975-07-31
16663	America@	1975-07-31
16664	Australia@	1975-07-31
16665	United Kingdom@	1975-07-31
16666	America@	1975-07-31
16667	America@	1975-07-31
16668	Israel@	1975-07-31
16669	America@	1975-07-31
16670	German@	1975-07-31
16671	America@	1975-07-31
16672	America@	1975-07-31
16673	America@	1975-07-31
16674	America@	1975-07-31
16675	Japan@	1975-07-31
16676	German@	1975-07-31
16677	United Kingdom@United Kingdom@	1975-07-31
16678	America@	1975-07-31
16679	America@	1975-07-31
16680	America@	1975-07-31
16681	America@	1975-07-31
16682	America@	1975-07-24
16683	America@	1975-07-24
16684	United Kingdom@	1975-07-24
16685	America@	1975-07-24
16686	France@	1975-07-24
16687	America@	1975-07-17
16688	United Kingdom@	1975-07-17
16689	America@	1975-07-17
16690	France@	1975-07-17
16691	Japan@	1975-07-03
16692	Switzerland@	1975-07-03
16693		1975-06-26
16694	United Kingdom@	1975-06-26
16695	United Kingdom@	1975-06-26
16696	United Kingdom@	1975-06-19
16697	United Kingdom@	1975-06-19
16698	America@	1975-06-19
16699		1975-06-19
16700		1975-06-19
16701	Ireland@	1975-06-19
16702	United Kingdom@	1975-06-19
16703	Sweden@	1975-06-19
16704	Central Africa Republic@	1975-06-19
16705	United Kingdom@	1975-06-19
16706	United Kingdom@	1975-06-19
16707		1975-06-19
16708	America@	1975-06-19
16709	Grenada@	1975-06-19
16710	Australia@	1975-06-19
16711	America@	1975-06-19
16712	America@	1975-06-19
16713		1975-06-19
16714	Scotland@	1975-06-19
16715	America@	1975-06-19
16716	France@	1975-06-19
16717		1975-06-19
16718	Israel@	1975-06-19
16719	Australia@	1975-06-19
16720	Australia@	1975-06-19
16721	United Kingdom@	1975-06-19
16722	America@	1975-06-05
16723	Japan@Japan@Japan@	1975-06-05
16724	America@	1975-06-05
16725	United Kingdom@	1975-06-05
16726	New Zealand@	1975-06-05
16727	United Kingdom@	1975-06-05
16728	America@	1975-06-05
16729	Scotland@	1975-06-05
16730	America@	1975-06-05
16731	Scotland@	1975-06-05
16732	United Kingdom@	1975-06-05
16733		1975-06-05
16734	United Kingdom@	1975-06-05
16735	America@	1975-06-05
16736	America@	1975-06-05
16737	Sweden@	1975-06-05
16738	Australia@	1975-06-05
16739	United Kingdom@	1975-06-05
16740	United Kingdom@	1975-06-05
16741	United Kingdom@	1975-06-05
16742	United Kingdom@	1975-06-05
16743	United Kingdom@United Kingdom@	1975-06-05
16744	German@	1975-06-05
16745	Japan@	1975-06-05
16746		1975-06-05
16747	America@	1975-05-29
16748	United Kingdom@	1975-05-29
16749		1975-05-22
16750	United Kingdom@	1975-05-22
16751	America@	1975-05-22
16752	India@	1975-05-22
16753	America@	1975-05-22
16754	Canada@	1975-05-22
16755	United Kingdom@United Kingdom@United Kingdom@	1975-05-22
16756	America@	1975-05-22
16757	Australia@	1975-05-22
16758	United Kingdom@	1975-05-22
16759		1975-05-22
16760	America@	1975-05-22
16761	America@	1975-05-22
16762	United Kingdom@	1975-05-22
16763		1975-05-22
16764	America@	1975-05-22
16765	Sweden@	1975-05-22
16766	France@	1975-05-22
16767		1975-05-22
16768	America@America@	1975-05-22
16769	America@	1975-05-22
16770	America@	1975-05-22
16771		1975-05-22
16772	America@	1975-05-22
16773	America@	1975-05-22
16774	America@America@	1975-05-22
16775	America@	1975-05-15
16776	Netherlands@	1975-05-08
16777	United Arab Emirates@United Kingdom@United Kingdom@America@	1975-05-08
16778	United Kingdom@	1975-05-08
16779	America@	1975-05-08
16780		1975-05-08
16781	United Kingdom@	1975-05-08
16782	United Kingdom@	1975-05-08
16783	America@	1975-05-08
16784		1975-05-08
16785	United Kingdom@	1975-05-08
16786		1975-05-08
16787	Netherlands@	1975-05-08
16788	United Arab Emirates@United Kingdom@United Kingdom@America@	1975-05-08
16789	United Kingdom@	1975-05-08
16790	America@	1975-05-08
16791	America@	1975-05-08
16792	America@	1975-05-08
16793	America@	1975-05-08
16794	America@	1975-05-08
16795		1975-05-08
16796	America@	1975-05-08
16797	America@	1975-05-08
16798	America@America@America@	1975-05-08
16799	Iceland@	1975-05-08
16800	America@Australia@Australia@Australia@	1975-05-08
16801	South Africa@	1975-05-08
16802	America@	1975-05-08
16803	America@	1975-05-08
16804	America@	1975-05-08
16805	United Kingdom@	1975-05-08
16806	Spain@	1975-05-08
16807	Austria@	1975-05-08
16808	America@	1975-05-08
16809	America@America@	1975-05-08
16810	United Kingdom@	1975-05-08
16811	United Kingdom@	1975-05-08
16812	Australia@	1975-05-08
16813	America@	1975-05-08
16814	Sierra Leone@	1975-05-08
16815	America@	1975-05-08
16816	United Kingdom@	1975-05-08
16817	United Kingdom@	1975-05-08
16818	United Kingdom@	1975-05-08
16819	America@	1975-05-01
16820	Denmark@	1975-05-01
16821	Australia@	1975-05-01
16822	America@	1975-05-01
16823	America@	1975-05-01
16824		1975-05-01
16825	United Kingdom@	1975-05-01
16826	America@	1975-05-01
16827	Australia@	1975-05-01
16828	United Kingdom@United Kingdom@United Kingdom@	1975-05-01
16829	America@	1975-05-01
16830	Japan@	1975-05-01
16831	United Kingdom@	1975-05-01
16832	New Zealand@	1975-05-01
16833		1975-05-01
16834	America@	1975-05-01
16835	America@	1975-05-01
16836	United Kingdom@	1975-05-01
16837	United Kingdom@United Kingdom@	1975-05-01
16838	United Kingdom@United Kingdom@	1975-05-01
16839		1975-05-01
16840	Israel@	1975-05-01
16841	United Kingdom@United Kingdom@	1975-05-01
16842		1975-05-01
16843	Austria@	1975-05-01
16844	United Kingdom@	1975-05-01
16845	America@	1975-05-01
16846	United Kingdom@	1975-05-01
16847	America@	1975-05-01
16848		1975-05-01
16849	America@	1975-05-01
16850	America@	1975-05-01
16851	French Guiana@	1975-05-01
16852	America@	1975-05-01
16853		1975-05-01
16854	America@	1975-05-01
16855	America@	1975-05-01
16856	America@	1975-05-01
16857	America@	1975-04-24
16858	America@	1975-04-24
16859	Denmark@	1975-04-24
16860		1975-04-24
16861		1975-04-24
16862	America@	1975-04-24
16863	America@	1975-04-24
16864	Denmark@	1975-04-24
16865	United Kingdom@	1975-04-24
16866	America@	1975-04-24
16867	America@	1975-04-24
16868	United Kingdom@	1975-04-24
16869	America@	1975-04-24
16870	America@	1975-04-24
16871		1975-04-24
16872	United Kingdom@	1975-04-24
16873	America@	1975-04-24
16874		1975-04-24
16875	America@	1975-04-24
16876	Guam@	1975-04-24
16877	America@	1975-04-24
16878	Israel@	1975-04-24
16879	United Kingdom@	1975-04-24
16880	German@	1975-04-24
16881	America@	1975-04-24
16882	America@	1975-04-24
16883	United Kingdom@	1975-04-24
16884	America@	1975-04-24
16885		1975-04-24
16886	America@	1975-04-24
16887	America@	1975-04-24
16888	America@	1975-04-24
